# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Nov  4 14:52:22 2023
#
# User preference: *
#
# CONSTRAINT:  order by pl_name desc
#
# COLUMN pl_name:        Planet Name
# COLUMN disc_year:      Discovery Year
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN sy_dist:        Distance [pc]
#
pl_name,disc_year,pl_radj,pl_bmassj,pl_orbeccen,pl_eqt,sy_dist
Kepler-598 c,2020,,,,,681.0860000
Kepler-598 c,2020,,,0.000000,367,681.0860000
Kepler-598 c,2020,0.270,,,,681.0860000
Kepler-598 c,2020,,,0.000000,367,681.0860000
Kepler-598 c,2020,,,0.000000,367,681.0860000
Kepler-598 c,2020,,,0.000000,367,681.0860000
Kepler-598 b,2016,,,0.000000,1048,681.0860000
Kepler-598 b,2016,,,0.000000,1049,681.0860000
Kepler-598 b,2016,0.134,,,,681.0860000
Kepler-598 b,2016,,,,,681.0860000
Kepler-598 b,2016,,,0.000000,1050,681.0860000
Kepler-598 b,2016,0.139,,,,681.0860000
Kepler-598 b,2016,,,0.000000,1049,681.0860000
Kepler-598 b,2016,,,,,681.0860000
Kepler-598 b,2016,,,0.000000,1049,681.0860000
Kepler-597 b,2016,,,,,663.4180000
Kepler-597 b,2016,,,,,663.4180000
Kepler-597 b,2016,,,0.000000,743,663.4180000
Kepler-597 b,2016,,,0.000000,743,663.4180000
Kepler-597 b,2016,,,,,663.4180000
Kepler-597 b,2016,,,0.000000,737,663.4180000
Kepler-597 b,2016,0.206,,,,663.4180000
Kepler-597 b,2016,,,0.000000,737,663.4180000
Kepler-597 b,2016,,,0.000000,737,663.4180000
Kepler-597 b,2016,0.211,,,,663.4180000
Kepler-596 b,2016,,,0.000000,752,1023.8500000
Kepler-596 b,2016,,,,,1023.8500000
Kepler-596 b,2016,,,0.000000,752,1023.8500000
Kepler-596 b,2016,,,,,1023.8500000
Kepler-596 b,2016,,,0.000000,752,1023.8500000
Kepler-596 b,2016,0.301,,,,1023.8500000
Kepler-596 b,2016,,,,,1023.8500000
Kepler-596 b,2016,,,0.000000,725,1023.8500000
Kepler-596 b,2016,0.309,,,,1023.8500000
Kepler-596 b,2016,,,0.000000,735,1023.8500000
Kepler-595 c,2020,,,,,643.0090000
Kepler-595 c,2020,0.090,0.01038,,,643.0090000
Kepler-595 c,2020,,,0.000000,679,643.0090000
Kepler-595 b,2016,,,,,643.0090000
Kepler-595 b,2016,0.335,,,,643.0090000
Kepler-595 b,2016,,,0.000000,535,643.0090000
Kepler-595 b,2016,0.340,,,,643.0090000
Kepler-595 b,2016,,,0.000000,489,643.0090000
Kepler-595 b,2016,,,0.000000,519,643.0090000
Kepler-595 b,2016,,,0.000000,519,643.0090000
Kepler-595 b,2016,0.331,0.05475,,,643.0090000
Kepler-595 b,2016,,,0.000000,519,643.0090000
Kepler-595 b,2016,,,,,643.0090000
Kepler-594 b,2016,,,,,769.2000000
Kepler-594 b,2016,,,0.000000,678,769.2000000
Kepler-594 b,2016,,,0.000000,681,769.2000000
Kepler-594 b,2016,,,,,769.2000000
Kepler-594 b,2016,,,0.000000,681,769.2000000
Kepler-594 b,2016,,,,,769.2000000
Kepler-594 b,2016,,,0.000000,681,769.2000000
Kepler-594 b,2016,0.201,,,,769.2000000
Kepler-594 b,2016,0.194,,,,769.2000000
Kepler-594 b,2016,,,0.000000,666,769.2000000
Kepler-593 b,2016,,,,,973.7600000
Kepler-593 b,2016,0.256,,,,973.7600000
Kepler-593 b,2016,,,0.000000,706,973.7600000
Kepler-593 b,2016,0.269,,,,973.7600000
Kepler-593 b,2016,,,0.000000,706,973.7600000
Kepler-593 b,2016,,,0.000000,706,973.7600000
Kepler-593 b,2016,,,,,973.7600000
Kepler-593 b,2016,,,0.000000,713,973.7600000
Kepler-593 b,2016,,,,,973.7600000
Kepler-593 b,2016,,,0.000000,706,973.7600000
Kepler-592 b,2016,,,0.000000,1329,1153.1300000
Kepler-592 b,2016,,,,,1153.1300000
Kepler-592 b,2016,,,0.000000,1326,1153.1300000
Kepler-592 b,2016,0.240,,,,1153.1300000
Kepler-592 b,2016,,,,,1153.1300000
Kepler-592 b,2016,,,0.000000,1326,1153.1300000
Kepler-592 b,2016,,,,,1153.1300000
Kepler-592 b,2016,,,0.000000,1367,1153.1300000
Kepler-592 b,2016,0.213,,,,1153.1300000
Kepler-592 b,2016,,,0.000000,1326,1153.1300000
Kepler-591 b,2016,0.340,,,,785.1370000
Kepler-591 b,2016,0.302,,,,785.1370000
Kepler-591 b,2016,,,,,785.1370000
Kepler-591 b,2016,,,0.000000,412,785.1370000
Kepler-591 b,2016,,,0.000000,412,785.1370000
Kepler-591 b,2016,,,,,785.1370000
Kepler-591 b,2016,,,0.000000,436,785.1370000
Kepler-591 b,2016,,,,,785.1370000
Kepler-591 b,2016,,,0.000000,412,785.1370000
Kepler-591 b,2016,,,0.000000,396,785.1370000
Kepler-590 b,2016,,,0.000000,1056,1421.8100000
Kepler-590 b,2016,,,0.000000,1052,1421.8100000
Kepler-590 b,2016,,,0.000000,1056,1421.8100000
Kepler-590 b,2016,,,,,1421.8100000
Kepler-590 b,2016,0.502,,,,1421.8100000
Kepler-590 b,2016,,,0.000000,1056,1421.8100000
Kepler-590 b,2016,,,,,1421.8100000
Kepler-590 b,2016,,,,,1421.8100000
Kepler-590 b,2016,,,0.000000,1056,1421.8100000
Kepler-590 b,2016,0.359,,,,1421.8100000
Kepler-59 c,2012,,,0.000000,754,1163.2200000
Kepler-59 c,2012,,,,,1163.2200000
Kepler-59 c,2012,0.177,,,,1163.2200000
Kepler-59 c,2012,,,0.000000,754,1163.2200000
Kepler-59 c,2012,,,,,1163.2200000
Kepler-59 c,2012,0.171,,,,1163.2200000
Kepler-59 c,2012,,,0.000000,766,1163.2200000
Kepler-59 c,2012,0.192,,,,1163.2200000
Kepler-59 c,2012,,,0.000000,754,1163.2200000
Kepler-59 c,2012,,,0.000000,752,1163.2200000
Kepler-59 b,2012,,,,,1163.2200000
Kepler-59 b,2012,,,0.000000,866,1163.2200000
Kepler-59 b,2012,,,,,1163.2200000
Kepler-59 b,2012,,,0.000000,880,1163.2200000
Kepler-59 b,2012,,,0.000000,866,1163.2200000
Kepler-59 b,2012,,,0.000000,864,1163.2200000
Kepler-59 b,2012,,,0.000000,866,1163.2200000
Kepler-59 b,2012,0.098,,,,1163.2200000
Kepler-59 b,2012,0.133,,,,1163.2200000
Kepler-59 b,2012,0.102,,,,1163.2200000
Kepler-589 c,2021,,,0.000000,1070,612.8030000
Kepler-589 c,2021,0.100,,,,612.8030000
Kepler-589 c,2021,,,0.000000,1099,612.8030000
Kepler-589 c,2021,,,0.000000,1098,612.8030000
Kepler-589 c,2021,,,0.000000,1099,612.8030000
Kepler-589 c,2021,,,0.000000,1099,612.8030000
Kepler-589 c,2021,,,,,612.8030000
Kepler-589 b,2016,,,,,612.8030000
Kepler-589 b,2016,,,0.000000,656,612.8030000
Kepler-589 b,2016,0.203,,,,612.8030000
Kepler-589 b,2016,,,,,612.8030000
Kepler-589 b,2016,,,0.000000,638,612.8030000
Kepler-589 b,2016,,,0.000000,656,612.8030000
Kepler-589 b,2016,0.225,,,,612.8030000
Kepler-589 b,2016,,,0.000000,656,612.8030000
Kepler-589 b,2016,,,0.000000,656,612.8030000
Kepler-589 b,2016,,,,,612.8030000
Kepler-588 b,2016,,,0.000000,1177,1209.4000000
Kepler-588 b,2016,,,0.000000,1177,1209.4000000
Kepler-588 b,2016,,,,,1209.4000000
Kepler-588 b,2016,,,,,1209.4000000
Kepler-588 b,2016,0.322,,,,1209.4000000
Kepler-588 b,2016,0.235,,,,1209.4000000
Kepler-588 b,2016,,,0.000000,1176,1209.4000000
Kepler-588 b,2016,,,,,1209.4000000
Kepler-588 b,2016,,,0.000000,1170,1209.4000000
Kepler-588 b,2016,,,0.000000,1177,1209.4000000
Kepler-587 b,2016,,,,,787.8940000
Kepler-587 b,2016,0.199,,,,787.8940000
Kepler-587 b,2016,,,0.000000,764,787.8940000
Kepler-587 b,2016,,,,,787.8940000
Kepler-587 b,2016,0.174,,,,787.8940000
Kepler-587 b,2016,,,0.000000,755,787.8940000
Kepler-587 b,2016,,,0.000000,767,787.8940000
Kepler-587 b,2016,,,0.000000,767,787.8940000
Kepler-587 b,2016,,,0.000000,767,787.8940000
Kepler-587 b,2016,,,,,787.8940000
Kepler-586 b,2016,,,,,693.7660000
Kepler-586 b,2016,,,0.000000,1367,693.7660000
Kepler-586 b,2016,,,0.000000,1240,693.7660000
Kepler-586 b,2016,0.238,,,,693.7660000
Kepler-586 b,2016,,,,,693.7660000
Kepler-586 b,2016,,,0.000000,1367,693.7660000
Kepler-586 b,2016,,,,,693.7660000
Kepler-586 b,2016,0.249,,,,693.7660000
Kepler-586 b,2016,,,0.000000,1365,693.7660000
Kepler-586 b,2016,,,0.000000,1367,693.7660000
Kepler-585 b,2016,,,,,585.1870000
Kepler-585 b,2016,,,0.000000,1400,585.1870000
Kepler-585 b,2016,0.228,,,,585.1870000
Kepler-585 b,2016,,,,,585.1870000
Kepler-585 b,2016,,,,,585.1870000
Kepler-585 b,2016,0.252,,,,585.1870000
Kepler-585 b,2016,,,0.000000,1355,585.1870000
Kepler-585 b,2016,,,0.000000,1400,585.1870000
Kepler-585 b,2016,,,0.000000,1178,585.1870000
Kepler-585 b,2016,,,0.000000,1400,585.1870000
Kepler-584 b,2016,0.479,,,,1848.8400000
Kepler-584 b,2016,,,0.000000,656,1848.8400000
Kepler-584 b,2016,,,0.000000,647,1848.8400000
Kepler-584 b,2016,,,0.000000,656,1848.8400000
Kepler-584 b,2016,,,,,1848.8400000
Kepler-584 b,2016,,,,,1848.8400000
Kepler-584 b,2016,,,,,1848.8400000
Kepler-584 b,2016,0.376,,,,1848.8400000
Kepler-584 b,2016,,,0.000000,656,1848.8400000
Kepler-584 b,2016,,,0.000000,664,1848.8400000
Kepler-583 b,2016,,,,,867.2710000
Kepler-583 b,2016,,,0.000000,1017,867.2710000
Kepler-583 b,2016,,,0.000000,1017,867.2710000
Kepler-583 b,2016,,,0.000000,1017,867.2710000
Kepler-583 b,2016,,,0.000000,935,867.2710000
Kepler-583 b,2016,0.203,,,,867.2710000
Kepler-583 b,2016,,,,,867.2710000
Kepler-583 b,2016,,,,,867.2710000
Kepler-583 b,2016,0.208,,,,867.2710000
Kepler-583 b,2016,,,0.000000,1017,867.2710000
Kepler-582 b,2016,,,0.000000,600,613.1790000
Kepler-582 b,2016,,,0.000000,603,613.1790000
Kepler-582 b,2016,,,0.000000,603,613.1790000
Kepler-582 b,2016,,,0.000000,603,613.1790000
Kepler-582 b,2016,,,0.000000,603,613.1790000
Kepler-582 b,2016,0.266,,,,613.1790000
Kepler-582 b,2016,,,,,613.1790000
Kepler-582 b,2016,,,,,613.1790000
Kepler-582 b,2016,,,,,613.1790000
Kepler-582 b,2016,0.328,,,,613.1790000
Kepler-581 b,2016,,,0.000000,475,703.7580000
Kepler-581 b,2016,,,0.000000,475,703.7580000
Kepler-581 b,2016,0.235,,,,703.7580000
Kepler-581 b,2016,,,,,703.7580000
Kepler-581 b,2016,,,0.000000,468,703.7580000
Kepler-581 b,2016,,,,,703.7580000
Kepler-581 b,2016,0.201,,,,703.7580000
Kepler-581 b,2016,,,,,703.7580000
Kepler-581 b,2016,,,0.000000,521,703.7580000
Kepler-581 b,2016,,,0.000000,475,703.7580000
Kepler-580 b,2016,,,,,323.8990000
Kepler-580 b,2016,0.208,,,,323.8990000
Kepler-580 b,2016,,,0.000000,512,323.8990000
Kepler-580 b,2016,,,0.000000,512,323.8990000
Kepler-580 b,2016,,,,,323.8990000
Kepler-580 b,2016,,,0.000000,543,323.8990000
Kepler-580 b,2016,,,,,323.8990000
Kepler-580 b,2016,,,0.000000,558,323.8990000
Kepler-580 b,2016,0.229,,,,323.8990000
Kepler-580 b,2016,,,0.000000,512,323.8990000
Kepler-58 e,2023,,,0.000000,1205,969.2520000
Kepler-58 e,2023,,,,,969.2520000
Kepler-58 e,2023,,,0.000000,1212,969.2520000
Kepler-58 e,2023,0.151,,,,969.2520000
Kepler-58 e,2023,,,0.000000,1213,969.2520000
Kepler-58 e,2023,,,0.000000,1213,969.2520000
Kepler-58 e,2023,,,0.000000,1213,969.2520000
Kepler-58 d,2014,0.237,,,,969.2520000
Kepler-58 d,2014,0.409,,,,969.2520000
Kepler-58 d,2014,,,,,969.2520000
Kepler-58 d,2014,,,,,969.2520000
Kepler-58 d,2014,,,0.000000,583,969.2520000
Kepler-58 d,2014,0.262,,,,969.2520000
Kepler-58 d,2014,,,,,969.2520000
Kepler-58 d,2014,,,0.000000,583,969.2520000
Kepler-58 d,2014,,,0.000000,583,969.2520000
Kepler-58 d,2014,,,0.000000,581,969.2520000
Kepler-58 d,2014,,,0.000000,583,969.2520000
Kepler-58 c,2012,,,0.000000,795,969.2520000
Kepler-58 c,2012,,,0.000000,799,969.2520000
Kepler-58 c,2012,,,0.000000,799,969.2520000
Kepler-58 c,2012,0.239,,,,969.2520000
Kepler-58 c,2012,,,,,969.2520000
Kepler-58 c,2012,,,,,969.2520000
Kepler-58 c,2012,,,,,969.2520000
Kepler-58 c,2012,0.255,0.16676,,,969.2520000
Kepler-58 c,2012,0.366,,,,969.2520000
Kepler-58 c,2012,,,,,969.2520000
Kepler-58 c,2012,,,0.000000,799,969.2520000
Kepler-58 c,2012,,,0.000000,799,969.2520000
Kepler-58 b,2012,,,,,969.2520000
Kepler-58 b,2012,,,0.000000,918,969.2520000
Kepler-58 b,2012,0.380,,,,969.2520000
Kepler-58 b,2012,,,0.000000,920,969.2520000
Kepler-58 b,2012,,,0.000000,920,969.2520000
Kepler-58 b,2012,,,,,969.2520000
Kepler-58 b,2012,,,0.000000,920,969.2520000
Kepler-58 b,2012,0.237,0.11000,,,969.2520000
Kepler-58 b,2012,,,0.000000,920,969.2520000
Kepler-58 b,2012,0.189,,,,969.2520000
Kepler-58 b,2012,,,,,969.2520000
Kepler-58 b,2012,0.248,0.11170,,,969.2520000
Kepler-579 b,2016,0.160,,,,530.7650000
Kepler-579 b,2016,,,0.000000,730,530.7650000
Kepler-579 b,2016,,,0.000000,730,530.7650000
Kepler-579 b,2016,,,,,530.7650000
Kepler-579 b,2016,0.178,,,,530.7650000
Kepler-579 b,2016,,,0.000000,716,530.7650000
Kepler-579 b,2016,,,,,530.7650000
Kepler-579 b,2016,,,0.000000,730,530.7650000
Kepler-579 b,2016,,,0.000000,730,530.7650000
Kepler-579 b,2016,,,,,530.7650000
Kepler-578 b,2016,,,0.000000,1536,541.4320000
Kepler-578 b,2016,,,0.000000,1536,541.4320000
Kepler-578 b,2016,,,,,541.4320000
Kepler-578 b,2016,,,0.000000,1774,541.4320000
Kepler-578 b,2016,,,,,541.4320000
Kepler-578 b,2016,,,0.000000,1387,541.4320000
Kepler-578 b,2016,0.186,,,,541.4320000
Kepler-578 b,2016,,,0.000000,1536,541.4320000
Kepler-578 b,2016,0.178,,,,541.4320000
Kepler-578 b,2016,,,,,541.4320000
Kepler-577 b,2016,,,0.000000,314,524.2470000
Kepler-577 b,2016,,,0.000000,467,524.2470000
Kepler-577 b,2016,,,0.000000,315,524.2470000
Kepler-577 b,2016,0.237,,,,524.2470000
Kepler-577 b,2016,0.227,,,,524.2470000
Kepler-577 b,2016,,,0.000000,315,524.2470000
Kepler-577 b,2016,,,,,524.2470000
Kepler-577 b,2016,,,0.000000,315,524.2470000
Kepler-577 b,2016,,,,,524.2470000
Kepler-577 b,2016,,,,,524.2470000
Kepler-576 b,2016,,,,,617.5500000
Kepler-576 b,2016,,,0.000000,626,617.5500000
Kepler-576 b,2016,,,0.000000,555,617.5500000
Kepler-576 b,2016,,,,,617.5500000
Kepler-576 b,2016,,,0.000000,541,617.5500000
Kepler-576 b,2016,,,0.000000,626,617.5500000
Kepler-576 b,2016,0.292,,,,617.5500000
Kepler-576 b,2016,0.236,,,,617.5500000
Kepler-576 b,2016,,,,,617.5500000
Kepler-576 b,2016,,,0.000000,626,617.5500000
Kepler-575 b,2016,0.217,,,,853.9770000
Kepler-575 b,2016,,,0.000000,803,853.9770000
Kepler-575 b,2016,,,,,853.9770000
Kepler-575 b,2016,,,0.000000,803,853.9770000
Kepler-575 b,2016,,,0.000000,803,853.9770000
Kepler-575 b,2016,0.213,,,,853.9770000
Kepler-575 b,2016,,,,,853.9770000
Kepler-575 b,2016,,,,,853.9770000
Kepler-575 b,2016,,,0.000000,803,853.9770000
Kepler-575 b,2016,,,0.000000,834,853.9770000
Kepler-574 b,2016,,,,,682.8960000
Kepler-574 b,2016,0.189,,,,682.8960000
Kepler-574 b,2016,0.213,,,,682.8960000
Kepler-574 b,2016,,,0.000000,858,682.8960000
Kepler-574 b,2016,,,0.000000,858,682.8960000
Kepler-574 b,2016,,,,,682.8960000
Kepler-574 b,2016,,,,,682.8960000
Kepler-574 b,2016,,,0.000000,861,682.8960000
Kepler-574 b,2016,,,0.000000,858,682.8960000
Kepler-574 b,2016,,,0.000000,858,682.8960000
Kepler-573 b,2016,,,0.000000,629,771.4710000
Kepler-573 b,2016,,,0.000000,583,771.4710000
Kepler-573 b,2016,,,0.000000,583,771.4710000
Kepler-573 b,2016,0.249,,,,771.4710000
Kepler-573 b,2016,,,,,771.4710000
Kepler-573 b,2016,,,0.000000,583,771.4710000
Kepler-573 b,2016,,,0.000000,646,771.4710000
Kepler-573 b,2016,,,,,771.4710000
Kepler-573 b,2016,0.257,,,,771.4710000
Kepler-573 b,2016,,,,,771.4710000
Kepler-572 b,2016,,,0.000000,553,504.6670000
Kepler-572 b,2016,,,,,504.6670000
Kepler-572 b,2016,,,0.000000,553,504.6670000
Kepler-572 b,2016,,,0.000000,565,504.6670000
Kepler-572 b,2016,,,,,504.6670000
Kepler-572 b,2016,0.230,,,,504.6670000
Kepler-572 b,2016,,,,,504.6670000
Kepler-572 b,2016,,,0.000000,553,504.6670000
Kepler-572 b,2016,0.218,,,,504.6670000
Kepler-572 b,2016,,,0.000000,553,504.6670000
Kepler-571 b,2016,0.236,,,,723.8750000
Kepler-571 b,2016,,,0.000000,980,723.8750000
Kepler-571 b,2016,,,0.000000,964,723.8750000
Kepler-571 b,2016,,,,,723.8750000
Kepler-571 b,2016,,,,,723.8750000
Kepler-571 b,2016,0.225,,,,723.8750000
Kepler-571 b,2016,,,0.000000,980,723.8750000
Kepler-571 b,2016,,,0.000000,980,723.8750000
Kepler-571 b,2016,,,0.000000,978,723.8750000
Kepler-571 b,2016,,,,,723.8750000
Kepler-570 b,2016,0.219,,,,568.1480000
Kepler-570 b,2016,,,0.000000,1008,568.1480000
Kepler-570 b,2016,,,0.000000,1000,568.1480000
Kepler-570 b,2016,,,0.000000,1009,568.1480000
Kepler-570 b,2016,,,0.000000,1008,568.1480000
Kepler-570 b,2016,,,,,568.1480000
Kepler-570 b,2016,,,,,568.1480000
Kepler-570 b,2016,,,,,568.1480000
Kepler-570 b,2016,0.201,,,,568.1480000
Kepler-570 b,2016,,,0.000000,1008,568.1480000
Kepler-57 c,2012,,,,,644.1400000
Kepler-57 c,2012,4.320,,,,644.1400000
Kepler-57 c,2012,0.160,,,,644.1400000
Kepler-57 c,2012,,,0.000000,674,644.1400000
Kepler-57 c,2012,,,0.000000,652,644.1400000
Kepler-57 c,2012,,,0.000000,671,644.1400000
Kepler-57 c,2012,,,0.000000,674,644.1400000
Kepler-57 c,2012,,,,,644.1400000
Kepler-57 c,2012,0.138,0.02863,,,644.1400000
Kepler-57 c,2012,0.150,0.02300,,,644.1400000
Kepler-57 c,2012,,,0.000000,674,644.1400000
Kepler-57 b,2012,0.195,0.36183,,,644.1400000
Kepler-57 b,2012,0.211,0.37200,,,644.1400000
Kepler-57 b,2012,,,,,644.1400000
Kepler-57 b,2012,,,,,644.1400000
Kepler-57 b,2012,,,,,644.1400000
Kepler-57 b,2012,0.226,,,,644.1400000
Kepler-57 b,2012,,,0.000000,827,644.1400000
Kepler-57 b,2012,,,0.000000,853,644.1400000
Kepler-57 b,2012,,,0.000000,850,644.1400000
Kepler-57 b,2012,,,0.000000,853,644.1400000
Kepler-57 b,2012,,,0.000000,853,644.1400000
Kepler-57 b,2012,0.277,,,,644.1400000
Kepler-569 b,2016,,,,,638.3010000
Kepler-569 b,2016,,,,,638.3010000
Kepler-569 b,2016,0.269,,,,638.3010000
Kepler-569 b,2016,,,0.000000,544,638.3010000
Kepler-569 b,2016,,,0.000000,544,638.3010000
Kepler-569 b,2016,,,,,638.3010000
Kepler-569 b,2016,0.282,,,,638.3010000
Kepler-569 b,2016,,,0.000000,526,638.3010000
Kepler-569 b,2016,,,0.000000,537,638.3010000
Kepler-569 b,2016,,,0.000000,544,638.3010000
Kepler-568 b,2016,,,,,130.6450000
Kepler-568 b,2016,,,0.000000,434,130.6450000
Kepler-568 b,2016,,,0.000000,418,130.6450000
Kepler-568 b,2016,0.224,,,,130.6450000
Kepler-568 b,2016,,,0.000000,429,130.6450000
Kepler-568 b,2016,,,,,130.6450000
Kepler-568 b,2016,,,0.000000,418,130.6450000
Kepler-568 b,2016,,,,,130.6450000
Kepler-568 b,2016,,,0.000000,418,130.6450000
Kepler-568 b,2016,0.202,,,,130.6450000
Kepler-567 b,2016,,,0.000000,575,558.8100000
Kepler-567 b,2016,,,,,558.8100000
Kepler-567 b,2016,0.201,,,,558.8100000
Kepler-567 b,2016,,,0.000000,611,558.8100000
Kepler-567 b,2016,,,,,558.8100000
Kepler-567 b,2016,0.183,,,,558.8100000
Kepler-567 b,2016,,,0.000000,611,558.8100000
Kepler-567 b,2016,,,,,558.8100000
Kepler-567 b,2016,,,0.000000,611,558.8100000
Kepler-567 b,2016,,,0.000000,611,558.8100000
Kepler-566 b,2016,0.193,,,,564.2770000
Kepler-566 b,2016,0.192,,,,564.2770000
Kepler-566 b,2016,,,0.000000,565,564.2770000
Kepler-566 b,2016,,,0.000000,526,564.2770000
Kepler-566 b,2016,,,0.000000,568,564.2770000
Kepler-566 b,2016,,,,,564.2770000
Kepler-566 b,2016,,,,,564.2770000
Kepler-566 b,2016,,,,,564.2770000
Kepler-566 b,2016,,,0.000000,568,564.2770000
Kepler-566 b,2016,,,0.000000,568,564.2770000
Kepler-565 b,2016,,,0.000000,1061,
Kepler-565 b,2016,,,,,
Kepler-565 b,2016,,,,,
Kepler-565 b,2016,,,0.000000,1061,
Kepler-565 b,2016,,,0.000000,1061,
Kepler-565 b,2016,0.325,,,,
Kepler-565 b,2016,,,0.000000,1096,
Kepler-565 b,2016,,,0.000000,1063,
Kepler-564 b,2016,,,,,863.0370000
Kepler-564 b,2016,0.413,,,,863.0370000
Kepler-564 b,2016,,,0.000000,1129,863.0370000
Kepler-564 b,2016,,,0.000000,1068,863.0370000
Kepler-564 b,2016,0.413,,,,863.0370000
Kepler-564 b,2016,,,0.000000,1129,863.0370000
Kepler-564 b,2016,,,,,863.0370000
Kepler-564 b,2016,,,0.000000,1129,863.0370000
Kepler-564 b,2016,,,0.000000,1129,863.0370000
Kepler-564 b,2016,,,,,863.0370000
Kepler-563 b,2016,,,0.000000,546,565.2070000
Kepler-563 b,2016,,,0.000000,546,565.2070000
Kepler-563 b,2016,,,,,565.2070000
Kepler-563 b,2016,0.267,,,,565.2070000
Kepler-563 b,2016,,,,,565.2070000
Kepler-563 b,2016,,,,,565.2070000
Kepler-563 b,2016,,,0.000000,529,565.2070000
Kepler-563 b,2016,0.276,,,,565.2070000
Kepler-563 b,2016,,,0.000000,546,565.2070000
Kepler-563 b,2016,,,0.000000,546,565.2070000
Kepler-562 b,2016,,,0.000000,658,992.7690000
Kepler-562 b,2016,,,,,992.7690000
Kepler-562 b,2016,0.465,,,,992.7690000
Kepler-562 b,2016,,,0.000000,658,992.7690000
Kepler-562 b,2016,,,0.000000,658,992.7690000
Kepler-562 b,2016,,,0.000000,659,992.7690000
Kepler-562 b,2016,,,,,992.7690000
Kepler-562 b,2016,,,0.000000,658,992.7690000
Kepler-562 b,2016,,,,,992.7690000
Kepler-562 b,2016,0.543,,,,992.7690000
Kepler-561 c,2016,0.239,,,,621.3780000
Kepler-561 c,2016,,,,,621.3780000
Kepler-561 c,2016,,,0.000000,989,621.3780000
Kepler-561 c,2016,,,0.000000,989,621.3780000
Kepler-561 c,2016,,,0.000000,989,621.3780000
Kepler-561 c,2016,,,,,621.3780000
Kepler-561 c,2016,0.217,,,,621.3780000
Kepler-561 c,2016,,,,,621.3780000
Kepler-561 c,2016,,,0.000000,959,621.3780000
Kepler-561 c,2016,,,0.000000,989,621.3780000
Kepler-561 b,2016,,,,,621.3780000
Kepler-561 b,2016,,,0.000000,446,621.3780000
Kepler-561 b,2016,0.621,,,,621.3780000
Kepler-561 b,2016,0.586,,,,621.3780000
Kepler-561 b,2016,,,,,621.3780000
Kepler-561 b,2016,,,0.000000,434,621.3780000
Kepler-561 b,2016,,,0.000000,446,621.3780000
Kepler-561 b,2016,,,0.000000,446,621.3780000
Kepler-561 b,2016,,,0.000000,446,621.3780000
Kepler-561 b,2016,,,,,621.3780000
Kepler-560 b,2016,,,0.000000,267,109.3080000
Kepler-560 b,2016,,,0.000000,270,109.3080000
Kepler-560 b,2016,,,0.000000,270,109.3080000
Kepler-560 b,2016,0.131,,,298,109.3080000
Kepler-560 b,2016,0.172,,0.170000,,109.3080000
Kepler-560 b,2016,,,,,109.3080000
Kepler-560 b,2016,,,0.000000,348,109.3080000
Kepler-560 b,2016,0.197,,,,109.3080000
Kepler-560 b,2016,,,,,109.3080000
Kepler-560 b,2016,0.153,,,,109.3080000
Kepler-560 b,2016,,,0.000000,270,109.3080000
Kepler-560 b,2016,,,,,109.3080000
Kepler-56 d,2016,,5.61000,0.200000,,912.9940000
Kepler-56 c,2012,1.020,,,,912.9940000
Kepler-56 c,2012,,,,,912.9940000
Kepler-56 c,2012,0.874,0.90200,,,912.9940000
Kepler-56 c,2012,0.874,0.57000,,,912.9940000
Kepler-56 c,2012,0.986,,,,912.9940000
Kepler-56 c,2012,,,0.000000,1079,912.9940000
Kepler-56 c,2012,,0.61354,0.000000,,912.9940000
Kepler-56 c,2012,,,0.000000,1079,912.9940000
Kepler-56 c,2012,0.700,,,,912.9940000
Kepler-56 c,2012,,,0.000000,1079,912.9940000
Kepler-56 c,2012,0.946,0.43294,,,912.9940000
Kepler-56 c,2012,,,0.000000,1087,912.9940000
Kepler-56 c,2012,,,,,912.9940000
Kepler-56 c,2012,,,0.000000,944,912.9940000
Kepler-56 b,2012,0.401,,,,912.9940000
Kepler-56 b,2012,,0.09439,0.040000,,912.9940000
Kepler-56 b,2012,,,0.000000,1368,912.9940000
Kepler-56 b,2012,,,0.000000,1368,912.9940000
Kepler-56 b,2012,0.343,,,,912.9940000
Kepler-56 b,2012,,,,,912.9940000
Kepler-56 b,2012,,,0.000000,1368,912.9940000
Kepler-56 b,2012,0.581,0.07000,,,912.9940000
Kepler-56 b,2012,0.455,0.10068,,,912.9940000
Kepler-56 b,2012,,,0.000000,1378,912.9940000
Kepler-56 b,2012,,,,,912.9940000
Kepler-56 b,2012,,,0.000000,1196,912.9940000
Kepler-56 b,2012,0.481,,,,912.9940000
Kepler-56 b,2012,0.581,0.74300,,,912.9940000
Kepler-559 b,2016,,,0.000000,719,776.7080000
Kepler-559 b,2016,,,,,776.7080000
Kepler-559 b,2016,,,,,776.7080000
Kepler-559 b,2016,0.322,,,,776.7080000
Kepler-559 b,2016,,,0.000000,719,776.7080000
Kepler-559 b,2016,,,0.000000,719,776.7080000
Kepler-559 b,2016,,,0.000000,683,776.7080000
